internalField   nonuniform List<vector> 
106488
(
(1.97559 -0.00204744 -0.00359303)
(1.98149 -0.00176978 -0.00298034)
(1.98622 -0.00156697 -0.00252138)
(1.99015 -0.00141023 -0.00216674)
(1.99356 -0.00128091 -0.00187911)
(1.99656 -0.0011702 -0.00163845)
(1.99921 -0.00107352 -0.00143438)
(2.00156 -0.000987409 -0.00125965)
(2.00365 -0.000909399 -0.00110893)
(2.0055 -0.000837759 -0.000978198)
(2.00714 -0.000771319 -0.000864289)
(2.0086 -0.00070931 -0.000764692)
(2.00989 -0.000651241 -0.000677361)
(2.01105 -0.000596803 -0.000600607)
(2.01208 -0.0005458 -0.000533012)
(2.01299 -0.000498106 -0.00047338)
(2.0138 -0.000453625 -0.000420692)
(2.01453 -0.000412272 -0.000374074)
(2.01518 -0.000373965 -0.000332775)
(2.01575 -0.00033861 -0.000296147)
(2.01627 -0.000306109 -0.000263624)
(2.01673 -0.000276349 -0.000234717)
(2.01713 -0.000249214 -0.000208999)
(2.0175 -0.000224578 -0.000186094)
(2.01782 -0.000202316 -0.000165673)
(2.01811 -0.000182304 -0.000147451)
(2.01837 -0.000164418 -0.000131167)
(2.0186 -0.000148552 -0.000116601)
(2.01881 -0.000134605 -0.000103553)
(2.01899 -0.000122481 -9.18472e-05)
(2.01915 -0.000112097 -8.13262e-05)
(2.0193 -0.000103384 -7.1848e-05)
(2.01942 -9.62872e-05 -6.32875e-05)
(2.01954 -9.07642e-05 -5.5534e-05)
(2.01964 -8.67859e-05 -4.8485e-05)
(2.01973 -8.4335e-05 -4.20484e-05)
(2.0198 -8.34054e-05 -3.61416e-05)
(2.01987 -8.40011e-05 -3.06883e-05)
(2.01993 -8.6134e-05 -2.56181e-05)
(2.01998 -8.9819e-05 -2.08665e-05)
(2.02003 -9.50686e-05 -1.63732e-05)
(2.02007 -0.000101889 -1.20815e-05)
(2.0201 -0.000110273 -7.94025e-06)
(2.02013 -0.000120196 -3.90502e-06)
(2.02015 -0.000131599 5.88322e-08)
(2.02017 -0.000144379 3.96802e-06)
(2.02018 -0.000158375 7.80383e-06)
(2.02019 -0.00017335 1.14808e-05)
(2.0202 -0.000188962 1.47896e-05)
(2.02022 -0.000204731 1.72911e-05)
(2.02023 -0.000219995 1.81287e-05)
(2.02025 -0.000233827 1.56851e-05)
(2.02028 -0.00024492 6.98885e-06)
(2.02033 -0.000251587 -1.33032e-05)
(2.02043 -0.000251432 -5.79773e-05)
(2.02064 -0.000234425 -0.000166212)
(2.02121 -0.000168717 -0.000443474)
(2.02233 -2.71886e-05 -0.00113924)
(2.02436 9.26287e-05 -0.00308533)
(2.05348 0.00306886 -0.012625)
(2.01435 0.00503263 -0.0340627)
(1.81377 0.00127734 -0.0378611)
(1.93346 -0.00115548 -0.0208293)
(1.96141 -0.000146963 -0.0142691)
(1.98355 5.50239e-05 -0.0102881)
(2.001 5.85392e-05 -0.00759616)
(2.01372 3.95841e-05 -0.00583262)
(2.02337 -1.05918e-05 -0.00462484)
(2.0309 -7.35506e-05 -0.00376002)
(2.03688 -0.000134527 -0.00312275)
(2.04169 -0.000187344 -0.00264474)
(2.04569 -0.000230959 -0.00227519)
(2.04917 -0.000266391 -0.00197538)
(2.05223 -0.00029399 -0.00172435)
(2.05495 -0.000313847 -0.00151126)
(2.05736 -0.000326378 -0.00132855)
(2.05949 -0.000332245 -0.00117073)
(2.06138 -0.000332268 -0.00103363)
(2.06307 -0.00032735 -0.000914013)
(2.06456 -0.000318397 -0.000809285)
(2.06589 -0.000306279 -0.000717342)
(2.06707 -0.000291797 -0.000636442)
(2.06813 -0.000275665 -0.000565123)
(2.06906 -0.000258502 -0.000502147)
(2.0699 -0.000240832 -0.000446457)
(2.07064 -0.000223087 -0.000397146)
(2.0713 -0.000205614 -0.000353433)
(2.07189 -0.000188688 -0.000314639)
(2.07242 -0.000172516 -0.000280175)
(2.07289 -0.000157253 -0.000249529)
(2.0733 -0.000143007 -0.000222251)
(2.07368 -0.00012985 -0.000197949)
(2.07401 -0.000117828 -0.000176275)
(2.0743 -0.00010696 -0.000156929)
(2.07457 -9.72569e-05 -0.00013964)
(2.0748 -8.87207e-05 -0.000124172)
(2.07501 -8.13486e-05 -0.000110317)
(2.0752 -7.51298e-05 -9.78864e-05)
(2.07536 -7.00582e-05 -8.67167e-05)
(2.07551 -6.61292e-05 -7.6658e-05)
(2.07564 -6.33427e-05 -6.75794e-05)
(2.07575 -6.17025e-05 -5.93648e-05)
(2.07586 -6.12149e-05 -5.19071e-05)
(2.07595 -6.18887e-05 -4.51102e-05)
(2.07602 -6.3734e-05 -3.88888e-05)
(2.07609 -6.67581e-05 -3.31652e-05)
(2.07615 -7.09611e-05 -2.78686e-05)
(2.0762 -7.63281e-05 -2.29346e-05)
(2.07625 -8.28197e-05 -1.83043e-05)
(2.07628 -9.03627e-05 -1.39239e-05)
(2.07631 -9.88369e-05 -9.74703e-06)
(2.07634 -0.000108056 -5.73571e-06)
(2.07636 -0.000117745 -1.8638e-06)
(2.07638 -0.000127511 1.87373e-06)
(2.07639 -0.000136814 5.44261e-06)
(2.0764 -0.00014492 8.73748e-06)
(2.0764 -0.000150848 1.15219e-05)
(2.07641 -0.000153306 1.33191e-05)
(2.07642 -0.000150604 1.32179e-05)
(2.07644 -0.000140535 9.52063e-06)
(2.07647 -0.000120226 -8.66754e-07)
(2.07652 -8.57779e-05 -2.34897e-05)
(2.07663 -2.74656e-05 -7.1753e-05)
(2.07686 8.05209e-05 -0.0001862)
(2.07745 0.000290674 -0.000471672)
(2.07855 0.000665121 -0.00117318)
(2.08112 0.00126597 -0.00320187)
(2.11022 0.0048864 -0.0128074)
(2.06982 0.00919623 -0.0336502)
(1.82989 0.0133439 -0.0384814)
(1.95052 0.00889432 -0.0213433)
(1.97981 0.00750874 -0.0145521)
(2.00199 0.00593308 -0.0105279)
(2.01967 0.00458887 -0.00778897)
(2.03259 0.00357636 -0.00598372)
(2.0424 0.00280356 -0.00474611)
(2.05006 0.00221121 -0.00385907)
(2.05614 0.00175745 -0.00320485)
(2.06104 0.0014088 -0.00271401)
(2.06511 0.00113397 -0.0023347)
(2.06864 0.000908951 -0.00202717)
(2.07177 0.000722635 -0.00176977)
(2.07453 0.000569339 -0.00155128)
(2.07697 0.000444058 -0.00136392)
(2.07914 0.000342396 -0.00120206)
(2.08107 0.000260517 -0.00106141)
(2.08277 0.000195096 -0.000938666)
(2.08429 0.000143274 -0.000831176)
(2.08564 0.000102613 -0.000736789)
(2.08683 7.10476e-05 -0.000653724)
(2.0879 4.68364e-05 -0.000580484)
(2.08884 2.8524e-05 -0.000515804)
(2.08969 1.48997e-05 -0.000458602)
(2.09044 4.9633e-06 -0.00040795)
(2.09111 -2.10775e-06 -0.000363044)
(2.0917 -6.98511e-06 -0.000323191)
(2.09223 -1.02155e-05 -0.000287787)
(2.0927 -1.22407e-05 -0.000256303)
(2.09312 -1.34176e-05 -0.000228281)
(2.0935 -1.40338e-05 -0.000203316)
(2.09383 -1.432e-05 -0.000181052)
(2.09413 -1.44661e-05 -0.000161177)
(2.0944 -1.46171e-05 -0.000143419)
(2.09463 -1.49045e-05 -0.000127533)
(2.09484 -1.54317e-05 -0.000113303)
(2.09503 -1.62863e-05 -0.000100538)
(2.09519 -1.75462e-05 -8.90697e-05)
(2.09534 -1.92794e-05 -7.87442e-05)
(2.09547 -2.15482e-05 -6.94279e-05)
(2.09559 -2.44073e-05 -6.10024e-05)
(2.09569 -2.79029e-05 -5.33582e-05)
(2.09578 -3.20733e-05 -4.63975e-05)
(2.09585 -3.69469e-05 -4.00341e-05)
(2.09592 -4.25355e-05 -3.41903e-05)
(2.09598 -4.88268e-05 -2.87959e-05)
(2.09603 -5.57747e-05 -2.37875e-05)
(2.09607 -6.32851e-05 -1.91079e-05)
(2.0961 -7.12015e-05 -1.47067e-05)
(2.09613 -7.92836e-05 -1.05424e-05)
(2.09616 -8.71777e-05 -6.58317e-06)
(2.09617 -9.43817e-05 -2.81149e-06)
(2.09619 -0.000100202 7.65779e-07)
(2.0962 -0.000103703 4.09815e-06)
(2.0962 -0.000103634 7.05898e-06)
(2.09621 -9.83525e-05 9.38051e-06)
(2.09622 -8.57253e-05 1.05405e-05)
(2.09623 -6.30047e-05 9.55907e-06)
(2.09625 -2.66747e-05 4.63607e-06)
(2.09629 2.77307e-05 -7.47892e-06)
(2.09635 0.000106379 -3.26002e-05)
(2.09647 0.000226643 -8.49337e-05)
(2.09674 0.000430421 -0.000206757)
(2.09737 0.000791002 -0.000503654)
(2.0985 0.00140899 -0.00122308)
(2.10169 0.00249168 -0.00336783)
(2.13091 0.00677121 -0.013143)
(2.08906 0.0134588 -0.0338156)
(1.80109 0.0259012 -0.0387169)
(1.92271 0.0192952 -0.0216009)
(1.95381 0.0154045 -0.0146471)
(1.97648 0.0119593 -0.0106128)
(1.99465 0.00921597 -0.00785505)
(2.00797 0.00717842 -0.00602781)
(2.01805 0.00566409 -0.00477486)
(2.0259 0.00453162 -0.0038771)
(2.03212 0.00367919 -0.00321521)
(2.03712 0.00303156 -0.00271907)
(2.04127 0.00252384 -0.00233617)
(2.04486 0.00210834 -0.00202618)
(2.04802 0.00176286 -0.00176709)
(2.05081 0.00147588 -0.00154747)
(2.05328 0.00123764 -0.00135936)
(2.05546 0.00103992 -0.00119703)
(2.0574 0.000875806 -0.00105614)
(2.05911 0.000739518 -0.000933309)
(2.06063 0.00062625 -0.000825851)
(2.06197 0.000532005 -0.000731583)
(2.06317 0.000453472 -0.000648697)
(2.06423 0.000387911 -0.00057568)
(2.06518 0.000333055 -0.00051125)
(2.06601 0.000287032 -0.000454314)
(2.06676 0.000248296 -0.000403935)
(2.06742 0.000215571 -0.000359303)
(2.06801 0.000187804 -0.000319718)
(2.06854 0.000164125 -0.000284574)
(2.06901 0.000143813 -0.00025334)
(2.06943 0.000126274 -0.000225554)
(2.0698 0.000111009 -0.000200812)
(2.07013 9.76061e-05 -0.000178757)
(2.07042 8.57196e-05 -0.000159074)
(2.07068 7.50524e-05 -0.000141495)
(2.07092 6.5358e-05 -0.000125774)
(2.07112 5.64217e-05 -0.000111693)
(2.07131 4.80584e-05 -9.90648e-05)
(2.07147 4.01068e-05 -8.77195e-05)
(2.07161 3.24244e-05 -7.75053e-05)
(2.07174 2.48871e-05 -6.82892e-05)
(2.07185 1.7388e-05 -5.9953e-05)
(2.07195 9.83926e-06 -5.23883e-05)
(2.07204 2.1711e-06 -4.54985e-05)
(2.07211 -5.66522e-06 -3.91984e-05)
(2.07218 -1.36891e-05 -3.34119e-05)
(2.07223 -2.1881e-05 -2.80706e-05)
(2.07228 -3.0169e-05 -2.31128e-05)
(2.07232 -3.84135e-05 -1.84843e-05)
(2.07235 -4.63852e-05 -1.41385e-05)
(2.07238 -5.37402e-05 -1.00389e-05)
(2.0724 -5.99774e-05 -6.16014e-06)
(2.07241 -6.43919e-05 -2.49422e-06)
(2.07242 -6.60177e-05 9.38778e-07)
(2.07243 -6.35537e-05 4.06971e-06)
(2.07244 -5.52714e-05 6.74602e-06)
(2.07244 -3.8901e-05 8.6623e-06)
(2.07245 -1.14963e-05 9.23779e-06)
(2.07247 3.07311e-05 7.40433e-06)
(2.0725 9.26191e-05 1.22683e-06)
(2.07255 0.000180288 -1.27502e-05)
(2.07264 0.000302317 -4.07085e-05)
(2.07279 0.000483925 -9.78487e-05)
(2.07311 0.000783772 -0.000228877)
(2.07381 0.00129843 -0.000541846)
(2.07504 0.00217592 -0.00129484)
(2.07891 0.00377263 -0.0035972)
(2.10843 0.00884648 -0.013676)
(2.06498 0.0181439 -0.0346785)
(1.71742 0.0377519 -0.0384181)
(1.84006 0.0287999 -0.0214979)
(1.87347 0.0224219 -0.0144775)
(1.89709 0.0172029 -0.0104826)
(1.91601 0.013186 -0.0077453)
(1.92989 0.0102414 -0.00592449)
(1.94033 0.00808517 -0.00467723)
(1.94841 0.00649338 -0.00378528)
(1.95478 0.00530633 -0.00312901)
(1.95987 0.00441005 -0.00263825)
(1.96407 0.00370972 -0.00226045)
(1.96769 0.00313716 -0.00195538)
(1.97087 0.00266051 -0.00170114)
(1.97366 0.00226322 -0.00148624)
(1.97612 0.00193148 -0.00130271)
(1.97828 0.00165385 -0.00114477)
(1.9802 0.00142089 -0.00100807)
(1.98189 0.00122483 -0.000889203)
(1.98338 0.00105931 -0.000785481)
(1.98471 0.000919116 -0.000694709)
(1.98588 0.000799956 -0.000615081)
(1.98692 0.00069832 -0.000545086)
(1.98784 0.000611322 -0.000483448)
(1.98865 0.000536582 -0.000429084)
(1.98938 0.000472138 -0.000381065)
(1.99003 0.000416365 -0.000338596)
(1.9906 0.000367914 -0.000300988)
(1.99111 0.000325663 -0.000267646)
(1.99156 0.000288673 -0.000238052)
(1.99197 0.000256155 -0.000211757)
(1.99232 0.000227444 -0.000188367)
(1.99264 0.000201976 -0.000167539)
(1.99293 0.000179281 -0.000148964)
(1.99318 0.000158931 -0.000132388)
(1.99341 0.000140583 -0.000117571)
(1.99361 0.000123928 -0.000104304)
(1.99378 0.000108697 -9.24076e-05)
(1.99394 9.46561e-05 -8.17195e-05)
(1.99408 8.15993e-05 -7.20941e-05)
(1.9942 6.93484e-05 -6.3404e-05)
(1.99431 5.77496e-05 -5.55358e-05)
(1.9944 4.66766e-05 -4.83857e-05)
(1.99448 3.60294e-05 -4.18616e-05)
(1.99455 2.57374e-05 -3.58827e-05)
(1.99461 1.57692e-05 -3.03761e-05)
(1.99467 6.14245e-06 -2.52765e-05)
(1.99471 -3.06059e-06 -2.05252e-05)
(1.99474 -1.16765e-05 -1.60717e-05)
(1.99477 -1.94374e-05 -1.18753e-05)
(1.99479 -2.59324e-05 -7.90348e-06)
(1.99481 -3.05652e-05 -4.13807e-06)
(1.99482 -3.24953e-05 -5.80728e-07)
(1.99483 -3.05646e-05 2.73409e-06)
(1.99484 -2.3205e-05 5.71663e-06)
(1.99484 -8.31909e-06 8.1839e-06)
(1.99485 1.68713e-05 9.78435e-06)
(1.99487 5.60101e-05 9.86775e-06)
(1.99489 0.000113838 7.25565e-06)
(1.99494 0.00019648 -1.52405e-07)
(1.99501 0.000311777 -1.60763e-05)
(1.99512 0.000470914 -4.71482e-05)
(1.99532 0.000706942 -0.00010983)
(1.99571 0.00109613 -0.0002519)
(1.99653 0.00176344 -0.000586215)
(1.99792 0.00292016 -0.00139008)
(2.00258 0.00510417 -0.00389816)
(2.03265 0.0112603 -0.0144428)
(1.98742 0.0236506 -0.0363661)
(1.56528 0.0470336 -0.0372696)
(1.68872 0.0355436 -0.020818)
(1.72481 0.0269702 -0.0138836)
(1.74968 0.0203964 -0.010013)
(1.76944 0.015504 -0.00736082)
(1.78387 0.0119835 -0.00559363)
(1.79463 0.0094464 -0.00438711)
(1.80287 0.0075963 -0.00352815)
(1.8093 0.00622826 -0.00289903)
(1.8144 0.0052009 -0.00243081)
(1.81858 0.00440051 -0.00207198)
(1.82215 0.0037468 -0.0017836)
(1.82527 0.00320224 -0.0015445)
(1.828 0.00274729 -0.00134347)
(1.83038 0.0023659 -0.0011727)
(1.83248 0.00204496 -0.00102653)
(1.83432 0.00177378 -0.000900655)
(1.83594 0.0015437 -0.000791753)
(1.83736 0.00134765 -0.000697174)
(1.83862 0.00117991 -0.000614778)
(1.83974 0.00103581 -0.000542804)
(1.84072 0.000911534 -0.00047979)
(1.84159 0.00080395 -0.000424509)
(1.84236 0.000710484 -0.000375923)
(1.84304 0.000629007 -0.00033315)
(1.84365 0.000557751 -0.000295434)
(1.84419 0.00049524 -0.000262131)
(1.84467 0.000440238 -0.000232683)
(1.84509 0.000391702 -0.000206607)
(1.84547 0.000348748 -0.000183488)
(1.8458 0.000310623 -0.000162964)
(1.8461 0.000276683 -0.000144717)
(1.84637 0.000246382 -0.000128468)
(1.8466 0.000219227 -0.000113985)
(1.84681 0.000194808 -0.00010105)
(1.847 0.000172764 -8.94737e-05)
(1.84716 0.000152773 -7.90935e-05)
(1.84731 0.000134557 -6.97646e-05)
(1.84744 0.000117869 -6.13555e-05)
(1.84755 0.000102497 -5.3751e-05)
(1.84765 8.82563e-05 -4.68483e-05)
(1.84773 7.49918e-05 -4.0554e-05)
(1.84781 6.25801e-05 -3.47851e-05)
(1.84787 5.09316e-05 -2.94684e-05)
(1.84793 3.99982e-05 -2.45375e-05)
(1.84797 2.97839e-05 -1.99323e-05)
(1.84801 2.03581e-05 -1.5599e-05)
(1.84804 1.18738e-05 -1.14913e-05)
(1.84806 4.59162e-06 -7.57103e-06)
(1.84808 -1.07901e-06 -3.81329e-06)
(1.84809 -4.53488e-06 -2.05587e-07)
(1.8481 -4.91543e-06 3.24285e-06)
(1.84811 -1.01765e-06 6.48578e-06)
(1.84811 8.81279e-06 9.4143e-06)
(1.84812 2.68248e-05 1.18154e-05)
(1.84813 5.6054e-05 1.32906e-05)
(1.84815 0.00010057 1.31171e-05)
(1.84819 0.000165798 1.00041e-05)
(1.84825 0.000258914 1.6709e-06)
(1.84834 0.000389352 -1.58772e-05)
(1.84849 0.000570884 -4.97787e-05)
(1.84874 0.000843404 -0.000117794)
(1.84923 0.00130025 -0.000271201)
(1.85019 0.0020998 -0.000629329)
(1.85185 0.00353743 -0.00149676)
(1.85749 0.00640706 -0.00425372)
(1.88843 0.01413 -0.0154298)
(1.84124 0.0303861 -0.0389335)
(1.32487 0.0505577 -0.0345612)
(1.44802 0.0365691 -0.0190848)
(1.48657 0.0267594 -0.0125165)
(1.51234 0.0198615 -0.00893983)
(1.53245 0.0149313 -0.00649915)
(1.54697 0.0114736 -0.00487696)
(1.55764 0.00903221 -0.00377833)
(1.5657 0.00727683 -0.00300342)
(1.57191 0.00598996 -0.00244104)
(1.57678 0.00502764 -0.0020262)
(1.58074 0.00427826 -0.0017109)
(1.58409 0.00366511 -0.00145961)
(1.58699 0.0031528 -0.00125314)
(1.58951 0.00272309 -0.0010812)
(1.5917 0.00236103 -0.000936538)
(1.59362 0.00205452 -0.000813887)
(1.59529 0.00179379 -0.000709252)
(1.59675 0.00157092 -0.000619534)
(1.59804 0.00137955 -0.000542285)
(1.59917 0.00121451 -0.000475537)
(1.60016 0.00107158 -0.000417683)
(1.60104 0.000947339 -0.000367403)
(1.60181 0.000838959 -0.000323596)
(1.6025 0.000744114 -0.000285343)
(1.6031 0.000660869 -0.00025187)
(1.60364 0.000587607 -0.000222522)
(1.60411 0.000522971 -0.000196742)
(1.60454 0.000465813 -0.000174055)
(1.60491 0.000415156 -0.000154056)
(1.60524 0.000370168 -0.000136395)
(1.60554 0.000330132 -0.000120771)
(1.6058 0.000294428 -0.000106925)
(1.60603 0.000262525 -9.46265e-05)
(1.60624 0.000233949 -8.36856e-05)
(1.60642 0.000208295 -7.39275e-05)
(1.60658 0.000185205 -6.51997e-05)
(1.60673 0.000164362 -5.7371e-05)
(1.60685 0.000145488 -5.03263e-05)
(1.60697 0.000128338 -4.396e-05)
(1.60706 0.000112698 -3.81796e-05)
(1.60715 9.83832e-05 -3.29015e-05)
(1.60722 8.52336e-05 -2.80501e-05)
(1.60729 7.31187e-05 -2.35583e-05)
(1.60734 6.19392e-05 -1.93661e-05)
(1.60739 5.16335e-05 -1.54175e-05)
(1.60742 4.21827e-05 -1.16605e-05)
(1.60745 3.36219e-05 -8.04794e-06)
(1.60748 2.60566e-05 -4.53916e-06)
(1.60749 1.96864e-05 -1.10159e-06)
(1.60751 1.48347e-05 2.2875e-06)
(1.60751 1.20009e-05 5.63859e-06)
(1.60752 1.1903e-05 8.94228e-06)
(1.60752 1.55745e-05 1.21496e-05)
(1.60752 2.44718e-05 1.51456e-05)
(1.60753 4.06286e-05 1.77044e-05)
(1.60754 6.68694e-05 1.94105e-05)
(1.60756 0.000107105 1.95119e-05)
(1.6076 0.00016674 1.66617e-05)
(1.60767 0.000253135 8.5011e-06)
(1.60779 0.000376326 -9.09462e-06)
(1.60797 0.000551366 -4.35082e-05)
(1.60827 0.000820772 -0.000113213)
(1.60886 0.00128772 -0.000271636)
(1.60998 0.00213912 -0.00064306)
(1.612 0.00376672 -0.00156076)
(1.6189 0.00735373 -0.00455752)
(1.65111 0.0173185 -0.016406)
(1.60189 0.0384335 -0.0419638)
(0.964537 0.0423879 -0.0286676)
(1.08243 0.0277323 -0.0153243)
(1.12088 0.0190893 -0.00971508)
(1.14524 0.0138052 -0.00678196)
(1.1637 0.0102156 -0.00480386)
(1.17677 0.00778325 -0.00350343)
(1.18617 0.00611528 -0.00263902)
(1.19315 0.00493886 -0.0020417)
(1.19844 0.00408571 -0.00161695)
(1.20253 0.00345088 -0.00131002)
(1.20582 0.0029567 -0.00108165)
(1.20858 0.00255127 -0.000903592)
(1.21095 0.00221095 -0.000760506)
(1.21299 0.00192372 -0.000643913)
(1.21476 0.00167989 -0.000547896)
(1.21629 0.00147172 -0.000468168)
(1.21762 0.00129304 -0.000401512)
(1.21878 0.0011389 -0.000345462)
(1.21979 0.00100533 -0.000298096)
(1.22068 0.000889116 -0.000257898)
(1.22146 0.000787632 -0.00022365)
(1.22215 0.000698725 -0.00019437)
(1.22275 0.000620615 -0.000169255)
(1.22328 0.000551818 -0.000147647)
(1.22375 0.000491087 -0.000129003)
(1.22417 0.00043737 -0.000112872)
(1.22453 0.000389772 -9.88767e-05)
(1.22486 0.000347526 -8.6703e-05)
(1.22515 0.000309973 -7.60855e-05)
(1.2254 0.000276545 -6.68004e-05)
(1.22563 0.000246749 -5.86571e-05)
(1.22583 0.000220152 -5.1494e-05)
(1.22601 0.000196372 -4.51721e-05)
(1.22617 0.000175091 -3.95731e-05)
(1.22631 0.00015601 -3.45932e-05)
(1.22643 0.000138875 -3.01422e-05)
(1.22654 0.000123458 -2.61411e-05)
(1.22664 0.000109557 -2.25226e-05)
(1.22672 9.69954e-05 -1.92237e-05)
(1.2268 8.5615e-05 -1.61891e-05)
(1.22686 7.52778e-05 -1.33676e-05)
(1.22692 6.5863e-05 -1.0712e-05)
(1.22696 5.72667e-05 -8.17996e-06)
(1.227 4.94058e-05 -5.73235e-06)
(1.22703 4.2222e-05 -3.33106e-06)
(1.22706 3.5673e-05 -9.36145e-07)
(1.22708 2.97451e-05 1.49096e-06)
(1.2271 2.44647e-05 3.98509e-06)
(1.2271 1.99098e-05 6.57772e-06)
(1.22711 1.62285e-05 9.2937e-06)
(1.22711 1.36666e-05 1.21407e-05)
(1.22711 1.26041e-05 1.51405e-05)
(1.2271 1.36116e-05 1.8268e-05)
(1.2271 1.75348e-05 2.14388e-05)
(1.2271 2.56209e-05 2.4487e-05)
(1.2271 3.97009e-05 2.70807e-05)
(1.22712 6.245e-05 2.85773e-05)
(1.22715 9.77666e-05 2.77443e-05)
(1.22721 0.000151325 2.25023e-05)
(1.22732 0.000231361 9.13546e-06)
(1.2275 0.000350832 -1.91547e-05)
(1.22781 0.000544683 -7.92824e-05)
(1.22843 0.000902053 -0.000220468)
(1.22963 0.0015996 -0.000558721)
(1.23196 0.00307293 -0.00142819)
(1.24032 0.00690633 -0.00441829)
(1.27373 0.0187046 -0.0162102)
(1.22318 0.0438221 -0.0426135)
(0.424368 0.0172393 -0.0158991)
(0.51205 0.0100911 -0.00777835)
(0.538424 0.0064604 -0.00461208)
(0.553581 0.00453192 -0.00306351)
(0.564668 0.0032875 -0.00202864)
(0.572275 0.00247493 -0.00136457)
(0.577572 0.0019365 -0.000941269)
(0.581404 0.00156551 -0.000662316)
(0.584256 0.00130012 -0.000473643)
(0.586428 0.00110424 -0.000344342)
(0.58815 0.000952429 -0.000253331)
(0.589579 0.000828012 -0.000186701)
(0.590794 0.000723298 -0.000136961)
(0.591831 0.000634379 -9.96412e-05)
(0.59272 0.000558246 -7.15588e-05)
(0.593487 0.000492591 -5.04114e-05)
(0.594149 0.000435623 -3.45023e-05)
(0.594724 0.000385942 -2.25677e-05)
(0.595225 0.00034243 -1.36587e-05)
(0.595661 0.000304191 -7.05764e-06)
(0.596043 0.00027049 -2.218e-06)
(0.596377 0.000240719 1.27805e-06)
(0.596671 0.00021437 3.75173e-06)
(0.596929 0.000191011 5.44996e-06)
(0.597157 0.000170276 6.56347e-06)
(0.597358 0.000151849 7.2393e-06)
(0.597535 0.000135455 7.59162e-06)
(0.597692 0.000120858 7.70878e-06)
(0.597831 0.000107849 7.65897e-06)
(0.597953 9.62462e-05 7.49474e-06)
(0.598062 8.58902e-05 7.2578e-06)
(0.598158 7.66401e-05 6.97909e-06)
(0.598244 6.83652e-05 6.69336e-06)
(0.598319 6.09655e-05 6.40247e-06)
(0.598386 5.43379e-05 6.13221e-06)
(0.598445 4.83968e-05 5.89467e-06)
(0.598497 4.30655e-05 5.70254e-06)
(0.598542 3.82736e-05 5.56377e-06)
(0.598582 3.39611e-05 5.48757e-06)
(0.598617 3.00728e-05 5.48305e-06)
(0.598646 2.65595e-05 5.55974e-06)
(0.598672 2.33772e-05 5.72751e-06)
(0.598693 2.04865e-05 5.99582e-06)
(0.59871 1.78542e-05 6.37128e-06)
(0.598724 1.5455e-05 6.8561e-06)
(0.598734 1.32611e-05 7.47466e-06)
(0.598741 1.12506e-05 8.25049e-06)
(0.598745 9.41137e-06 9.19798e-06)
(0.598745 7.74232e-06 1.03312e-05)
(0.598743 6.25662e-06 1.16653e-05)
(0.598737 4.98548e-06 1.32144e-05)
(0.598729 4.00152e-06 1.49874e-05)
(0.598719 3.42315e-06 1.69764e-05)
(0.598708 3.449e-06 1.91464e-05)
(0.598696 4.40709e-06 2.14134e-05)
(0.598686 6.83018e-06 2.36056e-05)
(0.598681 1.15628e-05 2.53761e-05)
(0.598684 1.99226e-05 2.60814e-05)
(0.598703 3.40248e-05 2.45898e-05)
(0.598748 5.71745e-05 1.88939e-05)
(0.598839 9.48296e-05 5.33203e-06)
(0.599018 0.000160953 -2.51354e-05)
(0.599408 0.000292578 -9.94022e-05)
(0.600224 0.000569162 -0.000280865)
(0.60208 0.00121342 -0.000768971)
(0.609803 0.00313495 -0.00263449)
(0.638454 0.00956474 -0.010423)
(0.595313 0.0243943 -0.0286897)
(0.351136 -0.0040045 -0.015042)
(0.39976 -0.000588418 -0.00752726)
(0.405543 -0.000751346 -0.00536181)
(0.414514 -0.000496889 -0.00350225)
(0.420142 -0.000342149 -0.00240414)
(0.42408 -0.00025766 -0.00171334)
(0.426961 -0.000200767 -0.00126013)
(0.429108 -0.000161501 -0.000955502)
(0.430748 -0.000133574 -0.000744917)
(0.432026 -0.00011315 -0.000595559)
(0.43306 -9.77566e-05 -0.000484899)
(0.43394 -8.55439e-05 -0.000398602)
(0.434703 -7.53919e-05 -0.000329762)
(0.435368 -6.67482e-05 -0.000274523)
(0.43595 -5.92919e-05 -0.000229928)
(0.43646 -5.28013e-05 -0.0001937)
(0.436909 -4.71085e-05 -0.00016408)
(0.437305 -4.20844e-05 -0.000139704)
(0.437654 -3.76263e-05 -0.000119515)
(0.437962 -3.36563e-05 -0.000102686)
(0.438236 -3.01139e-05 -8.85689e-05)
(0.438478 -2.69476e-05 -7.66553e-05)
(0.438693 -2.41136e-05 -6.65436e-05)
(0.438885 -2.15749e-05 -5.79151e-05)
(0.439054 -1.92997e-05 -5.05155e-05)
(0.439205 -1.72603e-05 -4.41406e-05)
(0.43934 -1.54324e-05 -3.86259e-05)
(0.439459 -1.37945e-05 -3.38377e-05)
(0.439566 -1.23273e-05 -2.96667e-05)
(0.43966 -1.10133e-05 -2.60225e-05)
(0.439745 -9.83763e-06 -2.28296e-05)
(0.43982 -8.78742e-06 -2.00243e-05)
(0.439886 -7.84474e-06 -1.75491e-05)
(0.439946 -7.00507e-06 -1.53616e-05)
(0.439999 -6.25755e-06 -1.34227e-05)
(0.440046 -5.5931e-06 -1.16986e-05)
(0.440087 -5.00323e-06 -1.01583e-05)
